bold outlines: feature of the ML model,,,,Grains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detrital clay,,,,,,,Matrix,,,,Cements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Veins,,,Replacive minerals,,,,,,,,,,,,,Pore types,,,,,,,IGV/QFR,,,,Porosity/Permeability,,,,,,,
ID,Well,"Core Depth 
(m)",Stratigraphy,Monocrystalline quartz grains,Polycrystalline quartz grains,Chert grain,Monocrystalline quartz grain with anhydrite inclusions,Polycrystalline quartz grain with anhydrite inclusions,K-Feldspar grain,Plagioclase grain,Sedimentary RF,Claystone RF,Siltstone RF,Sandstone RF,Metamorphic RF,Quartzite RF,Phyllite RF,Schist RF,Gneis RF,Mafic metamorphic RF,Igneous RF,Plutonic RF,Volcanic RF,Indeterminate RF,Deformed grains without microporosity,Deformed microporous grains,Mica,Muscovite,Biotite,Chlorite (detr.),Heavy Minerals,Hematite grain,Opaque grains,Clay pellets,Ooids,Carbonaceous material,Limestone RF,Bioclasts,Siderite intraclast,Micrite RF,Dolomite RF,Anhydrite clast,Glauconite,Silcrete fragment,Altered grains,Organic particles,Phosphatic grains,Clay pellicles,Detrital clay laminae,Detrital clay matrix,Detrital silt matrix,Detrital clay rims,Invaded drilling mud,Infiltrated clays,Micrite matrix,Carbonate matrix (siderite),Dolomicrite matrix,Pseudomatrix,Calcite pf,Fe-calcite pf,Non-ferroan dolomite pf,Hematite stained dolomite pf,Ferroan dolomite pf,Lozenge siderite pf,Siderite pf,Microcrystalline siderite,Gypsum pf,Anhydrite pf,Anhydrite (altered),Barite pf,Halite pf,Quartz pf,Feldspar pf,Albite pf,Hematite in dolomite,Hematite pf,Hematite pl,Ti oxides pf,Leucoxene pf,Pyrite,Bitumen,Pore-filling Clay,Pore-lining clay ,Illite pf,Illite pl,Hematite stained illite pl,Chlorite,Pore-filling Kaolinite,Air bubble,Undifferentiated cement,Halite fracture fill,Anhydrite fracture fill,Fe dolomite vein,Replacive calcite,Replacive NF dolomite,Replacive Fe dolomite,Replacive siderite,Replacive chert,Replacive halite,Replacive anhydrite,Replacive barite,Replacive clay minerals,Replacive illite,Replacive chlorite,Replacive kaolinite,Replacive pyrite,Intergranular porosity,Oversized porosity,Mouldic porosity,Intergranular dissolution porosity,Secondary intragranular porosity,Intercrystalline microporosity,Fracture pore (artificial),IGV (Pmc),Q,F,R,Porosity (%),log-transformed Permeability,Permeability (mD),,,,,
176,G16-A-01,2490.75,Jurassic,2.30,1.70,0.00,23.70,45.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,17.30,0.00,0.00,2.30,0.30,0.00,0.00,23.40,97.72,0.00,2.28,19.90,3.60,3977.000,,,,,
177,G16-A-01,2491.44,Jurassic,0.30,28.30,0.00,5.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.30,0.00,0.00,47.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,2.30,0.00,0.00,0.00,0.30,2.00,0.00,10.90,41.85,0.00,58.15,2.30,,,,,,,
178,G16-A-01,2492.24,Jurassic,12.70,1.30,0.00,1.30,1.30,0.00,0.00,0.00,1.30,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.30,0.00,0.00,0.00,0.00,12.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.30,0.00,0.00,0.00,0.00,0.00,0.00,47.00,0.00,0.00,0.00,0.30,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.70,0.00,0.00,0.00,0.70,0.00,0.00,0.00,2.70,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,9.70,52.53,0.00,47.47,5.00,-2.00,0.010,,,,,
179,G16-A-01,2505.00,Jurassic,5.30,4.00,0.00,29.30,38.70,0.00,0.30,0.00,0.00,0.30,1.00,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.00,0.00,11.70,0.00,0.00,2.30,1.70,0.00,0.00,15.40,95.91,0.37,3.72,20.50,2.43,269.000,,,,,
180,G16-A-01,2515.00,Jurassic,30.30,9.30,0.00,9.30,11.00,0.30,0.70,0.00,0.00,0.00,0.30,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.30,0.00,0.00,0.00,0.00,2.70,0.00,0.00,0.70,0.30,0.00,0.00,5.40,95.84,1.60,2.56,10.30,-0.57,0.270,,,,,
181,G16-A-01,2517.50,Jurassic,10.30,3.00,0.00,13.70,43.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.30,0.00,0.00,0.10,0.00,5.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.70,0.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.70,0.00,0.00,0.00,0.00,3.30,0.00,0.00,0.00,1.00,0.00,0.00,14.10,99.58,0.00,0.42,8.40,-0.15,0.710,,,,,
182,G16-A-01-S1,2547.00,Jurassic,33.00,8.70,0.00,6.30,9.00,0.00,0.70,0.00,0.70,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,7.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.30,0.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.70,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.70,0.00,0.00,15.90,97.10,1.19,1.70,10.00,-0.35,0.450,,,,,
183,G16-A-01-S1,2571.00,Jurassic,0.30,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.30,0.00,0.00,0.00,0.00,0.00,0.00,45.30,2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,2.30,0.00,2.00,1.67,0.00,98.33,7.30,-2.00,0.010,,,,,
184,G16-A-01-S1,2573.50,Jurassic,4.00,0.00,0.00,0.70,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.30,0.00,0.00,0.00,0.00,0.00,0.00,72.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,1.60,23.50,1.50,75.00,8.90,,,,,,,
185,G16-A-01-S1,2580.00,Jurassic,1.30,0.00,0.00,1.00,0.30,0.00,0.00,0.00,3.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,7.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,55.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.30,19.12,0.00,80.88,7.80,,,,,,,
186,G16-A-01-S1,2598.00,Jurassic,5.00,0.30,0.00,2.70,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,42.00,4.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00,0.00,15.30,0.00,0.00,0.00,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,15.20,0.00,84.80,5.10,-0.85,0.140,,,,,
187,G16-A-01-S1,2492.00,Jurassic,14.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,0.00,0.00,2.70,0.00,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.40,100.00,0.00,0.00,6.40,,,,,,,
188,G16-A-01-S1,2497.00,Jurassic,4.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.70,0.00,0.00,0.00,0.00,0.00,0.00,81.00,0.00,0.00,0.00,0.00,0.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,2.30,100.00,0.00,0.00,8.10,-1.70,0.020,,,,,
189,G16-A-01-S1,2502.00,Jurassic,25.30,8.30,0.00,9.00,7.70,0.00,0.00,0.00,0.30,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,13.70,0.00,17.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,2.70,0.00,0.00,0.30,0.00,0.00,0.00,37.70,94.37,0.00,5.63,11.10,-0.48,0.330,,,,,
190,G17-A-01,2786.10,Buntsandstein,39.18,10.38,0.87,0.00,0.00,10.12,6.92,0.00,0.00,0.00,0.00,2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.61,0.00,0.00,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,1.73,0.00,0.00,0.00,0.00,0.00,0.00,2.60,0.00,0.00,0.00,4.58,3.46,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.10,0.00,0.00,0.00,5.40,0.00,0.00,20.56,69.88,24.02,6.10,15.00,2.03,107.000,,,,,
191,G17-A-01,2796.00,Buntsandstein,35.89,5.20,0.61,0.00,0.00,11.01,7.54,0.00,0.00,0.00,0.00,1.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.90,0.00,0.00,0.26,0.09,0.00,0.00,0.00,0.00,0.00,0.00,6.07,0.00,0.00,0.00,0.00,0.00,0.00,8.32,0.00,0.00,0.00,1.99,1.73,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.60,0.00,0.00,0.00,1.70,0.00,0.00,29.98,66.02,29.81,4.18,14.20,1.49,31.000,,,,,
192,G17-A-01,2860.00,Buntsandstein,26.73,3.18,0.29,0.00,0.00,10.62,3.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.48,0.00,0.00,0.00,0.00,0.00,0.00,1.93,0.00,0.00,0.00,0.97,0.10,0.00,0.00,1.25,0.00,0.00,0.00,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.87,0.00,0.00,0.00,0.00,3.86,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,3.20,0.00,0.00,19.70,63.39,29.24,7.36,8.40,-1.52,0.030,,,,,
193,G17-A-01,2883.10,Buntsandstein,24.40,0.00,0.69,0.00,0.00,9.45,2.95,3.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.66,1.28,0.00,0.00,0.00,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.19,0.00,0.00,0.00,0.00,0.00,0.00,1.97,0.00,0.00,0.00,0.98,0.30,0.00,0.00,1.67,0.00,0.00,0.00,1.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.74,0.00,0.00,0.00,0.00,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,1.30,0.00,0.00,20.37,58.91,29.93,11.16,4.70,-2.00,0.010,,,,,
194,G17-A-01,2800.60,Buntsandstein,34.76,0.99,0.00,0.00,0.00,4.97,3.77,3.67,0.00,0.00,0.00,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.28,0.00,0.00,0.00,0.00,0.00,0.00,17.87,0.00,0.00,0.00,4.57,1.29,0.00,0.00,0.30,0.00,0.00,0.00,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.59,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.00,28.30,71.29,17.43,11.29,2.80,-2.05,0.009,,,,,
195,G17-A-01,2782.00,Buntsandstein,30.69,19.28,1.02,0.00,0.00,10.23,7.63,0.24,0.00,0.00,0.00,2.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,17.90,0.00,0.00,0.00,3.40,0.00,0.00,23.49,69.32,24.78,5.90,22.90,3.70,5051.000,,,,,
196,G17-A-01,2783.00,Buntsandstein,39.12,9.15,0.57,0.00,0.00,9.72,2.43,0.00,0.00,0.00,0.00,1.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.00,0.00,0.00,0.00,0.57,0.08,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.43,0.00,0.00,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,1.62,0.00,0.00,0.00,0.00,0.00,0.00,2.19,0.00,0.00,0.00,1.86,2.27,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,2.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.48,0.00,0.00,0.00,0.00,0.00,0.00,12.20,0.00,0.00,0.00,6.80,0.00,0.00,20.22,76.71,19.31,3.99,19.70,3.60,4020.000,,,,,
197,G17-A-01,2785.10,Buntsandstein,38.06,11.41,0.57,0.00,0.00,11.17,6.28,0.00,0.00,0.00,0.00,2.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.65,0.00,0.00,0.00,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.06,0.00,0.00,0.24,0.08,0.00,0.00,0.00,0.00,0.00,0.00,2.20,0.00,0.00,0.00,0.00,0.00,0.00,1.06,0.00,0.00,0.00,1.63,2.04,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,2.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.90,0.00,0.00,0.00,4.60,0.00,0.00,20.91,70.09,24.71,5.20,18.40,2.05,111.000,,,,,
198,G17-A-01,2786.69,Buntsandstein,39.58,7.26,0.84,0.00,0.00,9.77,6.68,0.00,0.00,0.00,0.00,1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.51,0.00,0.00,0.50,0.08,0.00,0.00,0.00,0.00,0.00,0.00,6.43,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.00,0.00,0.00,2.25,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.30,0.00,0.00,0.00,4.20,0.00,0.00,23.74,71.01,24.94,4.05,16.30,1.52,33.000,,,,,
199,G17-A-01,2788.50,Buntsandstein,37.32,1.45,0.60,0.00,0.00,9.14,4.01,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.26,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.43,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.00,0.00,0.00,3.16,1.71,0.00,0.00,1.37,0.00,0.00,0.00,0.60,0.00,0.00,3.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,4.60,0.00,0.00,25.12,73.46,24.92,1.62,14.70,0.45,2.800,,,,,
200,G17-A-01,2790.50,Buntsandstein,35.11,1.41,10.79,0.00,0.00,12.28,7.06,0.00,0.00,0.00,0.00,2.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.74,0.00,0.00,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,2.49,0.00,0.00,0.00,0.00,0.00,0.00,4.73,0.00,0.00,0.00,1.08,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,1.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.50,0.00,0.00,0.00,3.50,0.00,0.00,23.29,52.82,27.97,19.21,17.70,1.64,44.000,,,,,
